Date,Store_ID,Product_Category,Product,Quantity,Unit_Price,Discount,Customer_Count,Day,Sales
2024-01-06,S01,Beverages,Juice,24,314.41,5,20,Saturday,7168.55
2024-01-06,S02,Snacks,Biscuits,43,82.95,0,24,Saturday,3566.85
2024-01-06,S05,Household,Dishwash,6,378.85,0,4,Saturday,2273.1
2024-01-06,S02,Household,Cleaner,14,306.0,15,9,Saturday,3641.4
2024-01-06,S02,Dairy,Curd,20,382.67,20,14,Saturday,6122.72
2024-01-06,S01,Household,Detergent,26,116.14,15,27,Saturday,2566.69
2024-01-06,S04,Grocery,Cooking Oil,14,102.37,0,9,Saturday,1433.18
2024-01-06,S02,Household,Detergent,40,245.87,10,31,Saturday,8851.32
2024-01-06,S03,Grocery,Cooking Oil,48,45.48,20,29,Saturday,1746.43
2024-01-06,S04,Household,Dishwash,44,354.75,5,44,Saturday,14828.55
2024-01-06,S05,Dairy,Milk,47,312.13,0,50,Saturday,14670.11
2024-01-06,S01,Snacks,Biscuits,24,120.83,5,20,Saturday,2754.92
2024-01-06,S05,Personal Care,Soap,7,410.28,10,8,Saturday,2584.76
2024-01-06,S04,Snacks,Biscuits,3,307.29,5,3,Saturday,875.78
2024-01-06,S04,Grocery,Cooking Oil,40,100.3,0,35,Saturday,4012.0
2024-01-06,S04,Personal Care,Shampoo,26,244.73,20,17,Saturday,5090.38
2024-01-06,S05,Beverages,Soft Drink,20,305.79,15,10,Saturday,5198.43
2024-01-06,S04,Dairy,Butter,25,315.0,5,26,Saturday,7481.25
2024-01-06,S05,Snacks,Biscuits,30,137.78,15,24,Saturday,3513.39
2024-01-06,S04,Personal Care,Shampoo,46,181.42,10,37,Saturday,7510.79
2024-01-06,S03,Dairy,Milk,32,65.95,0,30,Saturday,2110.4
2024-01-06,S04,Snacks,Noodles,7,185.74,0,7,Saturday,1300.18
2024-01-06,S05,Grocery,Cooking Oil,21,192.67,10,15,Saturday,3641.46
2024-01-06,S02,Grocery,Wheat,21,213.87,5,16,Saturday,4266.71
2024-01-06,S04,Grocery,Cooking Oil,49,61.99,10,55,Saturday,2733.76
2024-01-06,S02,Beverages,Coffee,23,399.44,0,12,Saturday,9187.12
2024-01-06,S03,Household,Dishwash,12,243.77,15,13,Saturday,2486.45
2024-01-06,S01,Grocery,Wheat,4,252.72,0,3,Saturday,1010.88
2024-01-06,S03,Grocery,Cooking Oil,19,94.69,15,19,Saturday,1529.24
2024-01-06,S04,Household,Dishwash,5,484.26,20,6,Saturday,1937.04
2024-01-06,S02,Grocery,Rice,1,117.91,0,1,Saturday,117.91
2024-01-06,S02,Personal Care,Face Wash,31,101.94,0,32,Saturday,3160.14
2024-01-06,S05,Dairy,Cheese,43,434.92,10,31,Saturday,16831.4
2024-01-06,S02,Beverages,Tea,48,452.59,0,52,Saturday,21724.32
2024-01-06,S05,Snacks,Noodles,2,106.3,10,2,Saturday,191.34
2024-01-06,S01,Household,Cleaner,2,401.53,10,2,Saturday,722.75
2024-01-06,S04,Household,Dishwash,11,38.28,0,6,Saturday,421.08
2024-01-06,S05,Household,Dishwash,9,233.44,15,8,Saturday,1785.82
2024-01-06,S01,Beverages,Juice,3,31.68,10,3,Saturday,85.54
2024-01-06,S02,Dairy,Cheese,33,176.9,0,23,Saturday,5837.7
2024-01-06,S02,Grocery,Cooking Oil,23,465.82,5,13,Saturday,10178.17
2024-01-06,S01,Household,Dishwash,44,259.95,5,34,Saturday,10865.91
2024-01-06,S02,Grocery,Cooking Oil,18,51.86,10,14,Saturday,840.13
2024-01-06,S01,Snacks,Chips,10,241.82,10,12,Saturday,2176.38
2024-01-06,S05,Household,Cleaner,31,64.9,10,31,Saturday,1810.71
2024-01-06,S05,Beverages,Soft Drink,16,471.48,10,19,Saturday,6789.31
2024-01-06,S01,Beverages,Soft Drink,48,32.88,10,35,Saturday,1420.42
2024-01-06,S05,Snacks,Noodles,45,293.34,0,52,Saturday,13200.3
2024-01-06,S05,Beverages,Soft Drink,27,59.18,10,32,Saturday,1438.07
2024-01-06,S05,Beverages,Soft Drink,4,181.23,5,5,Saturday,688.67
2024-01-06,S03,Beverages,Juice,43,368.17,5,28,Saturday,15039.74
2024-01-06,S04,Household,Dishwash,1,312.43,10,1,Saturday,281.19
2024-01-06,S02,Snacks,Chips,46,169.95,5,50,Saturday,7426.82
2024-01-06,S03,Household,Detergent,12,58.91,15,12,Saturday,600.88
2024-01-06,S05,Snacks,Chocolate,46,464.58,10,55,Saturday,19233.61
2024-01-06,S01,Dairy,Milk,40,308.66,0,48,Saturday,12346.4
2024-01-06,S05,Beverages,Soft Drink,9,453.33,15,9,Saturday,3467.97
2024-01-06,S04,Dairy,Cheese,43,368.82,10,30,Saturday,14273.33
2024-01-06,S05,Personal Care,Face Wash,29,211.99,5,20,Saturday,5840.32
2024-01-06,S01,Personal Care,Shampoo,46,457.88,20,28,Saturday,16849.98
2024-01-06,S04,Beverages,Juice,37,62.38,5,20,Saturday,2192.66
2024-01-06,S05,Grocery,Wheat,1,113.48,0,1,Saturday,113.48
2024-01-06,S04,Personal Care,Toothpaste,19,337.65,5,16,Saturday,6094.58
2024-01-06,S02,Grocery,Cooking Oil,13,471.03,10,13,Saturday,5511.05
2024-01-07,S02,Dairy,Milk,46,418.18,10,54,Sunday,17312.65
2024-01-07,S05,Beverages,Soft Drink,9,184.95,0,7,Sunday,1664.55
2024-01-07,S04,Dairy,Milk,22,63.7,0,16,Sunday,1401.4
2024-01-07,S01,Household,Tissue,25,217.52,15,25,Sunday,4622.3
2024-01-07,S05,Dairy,Butter,9,412.21,10,10,Sunday,3338.9
2024-01-07,S02,Snacks,Chips,35,397.0,20,28,Sunday,11116.0
2024-01-07,S02,Beverages,Tea,46,42.26,15,51,Sunday,1652.37
2024-01-07,S05,Snacks,Chocolate,46,226.81,0,25,Sunday,10433.26
2024-01-07,S04,Dairy,Curd,42,215.06,10,35,Sunday,8129.27
2024-01-07,S02,Grocery,Wheat,9,154.88,5,8,Sunday,1324.22
2024-01-07,S04,Beverages,Coffee,7,69.13,5,6,Sunday,459.71
2024-01-07,S02,Beverages,Juice,17,274.64,10,20,Sunday,4201.99
2024-01-07,S02,Personal Care,Soap,12,254.76,0,14,Sunday,3057.12
2024-01-07,S03,Grocery,Rice,9,309.3,10,10,Sunday,2505.33
2024-01-07,S02,Household,Cleaner,6,308.28,5,5,Sunday,1757.2
2024-01-07,S01,Grocery,Cooking Oil,24,122.31,5,20,Sunday,2788.67
2024-01-07,S05,Dairy,Milk,19,329.39,5,17,Sunday,5945.49
2024-01-07,S05,Dairy,Milk,17,338.9,5,9,Sunday,5473.23
2024-01-07,S04,Dairy,Milk,14,397.99,5,12,Sunday,5293.27
2024-01-07,S02,Personal Care,Soap,1,349.7,5,1,Sunday,332.22
2024-01-07,S01,Grocery,Sugar,47,289.48,10,44,Sunday,12245.0
2024-01-07,S04,Snacks,Chips,18,249.39,10,20,Sunday,4040.12
2024-01-07,S03,Grocery,Sugar,30,210.89,5,29,Sunday,6010.36
2024-01-07,S04,Snacks,Chips,49,494.8,5,37,Sunday,23032.94
2024-01-07,S04,Beverages,Juice,24,98.93,0,24,Sunday,2374.32
2024-01-07,S02,Snacks,Biscuits,16,431.99,5,8,Sunday,6566.25
2024-01-07,S03,Beverages,Soft Drink,41,270.77,10,31,Sunday,9991.41
2024-01-07,S04,Household,Cleaner,18,438.85,5,17,Sunday,7504.34
2024-01-07,S01,Household,Tissue,11,126.36,10,7,Sunday,1250.96
2024-01-07,S01,Dairy,Curd,37,492.67,15,24,Sunday,15494.47
2024-01-07,S05,Grocery,Wheat,34,207.51,20,40,Sunday,5644.27
2024-01-07,S03,Dairy,Butter,38,242.26,10,23,Sunday,8285.29
2024-01-07,S03,Grocery,Rice,2,466.81,10,1,Sunday,840.26
2024-01-07,S05,Snacks,Biscuits,36,405.36,10,35,Sunday,13133.66
2024-01-07,S04,Grocery,Rice,27,452.31,10,25,Sunday,10991.13
2024-01-07,S03,Snacks,Chocolate,8,442.16,0,8,Sunday,3537.28
2024-01-07,S01,Grocery,Sugar,16,296.29,5,12,Sunday,4503.61
2024-01-07,S01,Beverages,Juice,15,109.29,20,16,Sunday,1311.48
2024-01-07,S02,Snacks,Chocolate,1,285.31,10,1,Sunday,256.78
2024-01-07,S03,Dairy,Milk,26,498.55,0,30,Sunday,12962.3
2024-01-07,S04,Dairy,Cheese,31,330.2,10,26,Sunday,9212.58
2024-01-07,S05,Dairy,Cheese,36,486.08,5,35,Sunday,16623.94
2024-01-07,S05,Dairy,Milk,3,408.48,10,3,Sunday,1102.9
2024-01-07,S04,Beverages,Coffee,1,467.53,20,1,Sunday,374.02
2024-01-07,S02,Beverages,Tea,4,42.16,10,4,Sunday,151.78
2024-01-07,S05,Personal Care,Toothpaste,10,371.72,10,9,Sunday,3345.48
2024-01-07,S03,Personal Care,Shampoo,33,218.42,20,23,Sunday,5766.29
2024-01-07,S02,Personal Care,Soap,7,335.07,5,4,Sunday,2228.22
2024-01-07,S03,Household,Cleaner,15,288.63,15,10,Sunday,3680.03
2024-01-07,S01,Personal Care,Soap,9,265.43,15,8,Sunday,2030.54
2024-01-07,S02,Grocery,Rice,48,351.43,0,39,Sunday,16868.64
2024-01-07,S05,Household,Tissue,5,473.33,5,6,Sunday,2248.32
2024-01-07,S02,Snacks,Biscuits,33,300.58,10,26,Sunday,8927.23
2024-01-07,S02,Dairy,Milk,42,327.22,5,42,Sunday,13056.08
2024-01-07,S02,Grocery,Cooking Oil,49,98.38,20,52,Sunday,3856.5
2024-01-07,S02,Household,Cleaner,29,270.5,10,28,Sunday,7060.05
2024-01-07,S03,Beverages,Soft Drink,25,449.6,0,14,Sunday,11240.0
2024-01-07,S01,Dairy,Curd,19,205.02,15,18,Sunday,3311.07
2024-01-07,S04,Snacks,Biscuits,17,84.8,0,14,Sunday,1441.6
2024-01-07,S02,Snacks,Chocolate,29,22.22,10,21,Sunday,579.94
2024-01-07,S05,Beverages,Juice,21,194.53,0,19,Sunday,4085.13
2024-01-07,S02,Dairy,Cheese,15,479.03,20,10,Sunday,5748.36
2024-01-07,S05,Personal Care,Toothpaste,26,433.41,10,15,Sunday,10141.79
2024-01-07,S03,Dairy,Cheese,3,483.82,15,2,Sunday,1233.74
2024-01-07,S05,Dairy,Curd,42,64.01,15,23,Sunday,2285.16
2024-01-07,S04,Snacks,Biscuits,46,121.24,10,55,Sunday,5019.34
2024-01-07,S01,Beverages,Coffee,30,272.73,15,26,Sunday,6954.62
2024-01-07,S05,Dairy,Curd,17,447.31,15,20,Sunday,6463.63
2024-01-07,S05,Grocery,Wheat,49,158.4,0,27,Sunday,7761.6
2024-01-08,S01,Grocery,Rice,6,157.07,15,6,Monday,801.06
2024-01-08,S04,Beverages,Soft Drink,13,430.97,5,13,Monday,5322.48
2024-01-08,S02,Personal Care,Shampoo,7,62.61,0,8,Monday,438.27
2024-01-08,S05,Household,Detergent,41,424.64,10,36,Monday,15669.22
2024-01-08,S01,Dairy,Cheese,16,306.79,0,16,Monday,4908.64
2024-01-08,S03,Household,Tissue,5,41.15,10,5,Monday,185.18
2024-01-08,S01,Dairy,Cheese,17,431.71,10,10,Monday,6605.16
2024-01-08,S03,Snacks,Chips,1,267.15,10,1,Monday,240.43
2024-01-08,S04,Dairy,Butter,9,77.31,5,10,Monday,661.0
2024-01-08,S02,Household,Dishwash,50,397.45,5,32,Monday,18878.88
2024-01-08,S01,Personal Care,Toothpaste,50,261.28,15,48,Monday,11104.4
2024-01-08,S05,Dairy,Milk,13,248.84,0,12,Monday,3234.92
2024-01-08,S04,Dairy,Curd,28,67.91,10,23,Monday,1711.33
2024-01-08,S01,Snacks,Noodles,41,128.77,0,48,Monday,5279.57
2024-01-08,S05,Grocery,Cooking Oil,21,111.39,10,22,Monday,2105.27
2024-01-08,S01,Grocery,Rice,7,374.09,0,8,Monday,2618.63
2024-01-08,S03,Personal Care,Shampoo,5,256.93,5,4,Monday,1220.42
2024-01-08,S01,Beverages,Soft Drink,8,162.07,15,8,Monday,1102.08
2024-01-08,S01,Beverages,Soft Drink,23,297.2,0,27,Monday,6835.6
2024-01-08,S01,Snacks,Noodles,33,96.12,20,27,Monday,2537.57
2024-01-08,S04,Household,Detergent,1,95.76,15,1,Monday,81.4
2024-01-08,S01,Household,Detergent,30,226.07,10,24,Monday,6103.89
2024-01-08,S05,Dairy,Curd,24,386.97,5,24,Monday,8822.92
2024-01-08,S03,Snacks,Biscuits,23,98.21,10,14,Monday,2032.95
2024-01-08,S03,Household,Cleaner,21,157.23,15,17,Monday,2806.56
2024-01-08,S01,Grocery,Sugar,13,193.29,15,11,Monday,2135.85
2024-01-08,S04,Personal Care,Shampoo,50,413.81,10,48,Monday,18621.45
2024-01-08,S04,Beverages,Juice,34,344.86,0,18,Monday,11725.24
2024-01-08,S05,Dairy,Milk,41,356.17,5,34,Monday,13872.82
2024-01-08,S01,Beverages,Tea,23,108.41,20,27,Monday,1994.74
2024-01-08,S03,Grocery,Wheat,38,173.27,5,24,Monday,6255.05
2024-01-08,S04,Dairy,Cheese,21,400.8,5,14,Monday,7995.96
2024-01-08,S01,Grocery,Wheat,22,482.42,5,22,Monday,10082.58
2024-01-08,S04,Beverages,Juice,47,331.43,15,27,Monday,13240.63
2024-01-08,S04,Beverages,Coffee,41,86.82,0,38,Monday,3559.62
2024-01-08,S03,Grocery,Rice,46,404.04,20,44,Monday,14868.67
2024-01-08,S02,Dairy,Butter,41,477.04,15,33,Monday,16624.84
2024-01-08,S05,Grocery,Sugar,29,365.07,0,23,Monday,10587.03
2024-01-08,S05,Dairy,Butter,23,388.93,5,25,Monday,8498.12
2024-01-08,S03,Snacks,Biscuits,22,141.49,0,20,Monday,3112.78
2024-01-08,S04,Snacks,Chips,34,252.6,0,22,Monday,8588.4
2024-01-08,S01,Dairy,Curd,8,328.03,10,6,Monday,2361.82
2024-01-08,S04,Grocery,Rice,47,68.09,0,49,Monday,3200.23
2024-01-08,S03,Dairy,Milk,24,230.2,0,29,Monday,5524.8
2024-01-08,S05,Beverages,Coffee,44,114.73,15,47,Monday,4290.9
2024-01-08,S04,Grocery,Sugar,9,224.03,10,10,Monday,1814.64
2024-01-08,S05,Household,Dishwash,31,471.25,10,34,Monday,13147.88
2024-01-08,S01,Dairy,Curd,11,431.99,10,7,Monday,4276.7
2024-01-08,S05,Beverages,Coffee,49,249.67,0,42,Monday,12233.83
2024-01-08,S05,Personal Care,Face Wash,46,281.91,15,51,Monday,11022.68
2024-01-08,S02,Beverages,Juice,38,116.77,0,20,Monday,4437.26
2024-01-08,S02,Household,Detergent,31,114.71,10,35,Monday,3200.41
2024-01-08,S02,Dairy,Milk,3,332.27,5,2,Monday,946.97
2024-01-08,S05,Grocery,Sugar,25,195.75,20,13,Monday,3915.0
2024-01-08,S03,Grocery,Wheat,13,438.29,5,13,Monday,5412.88
2024-01-08,S05,Snacks,Chocolate,16,411.26,10,19,Monday,5922.14
2024-01-08,S03,Household,Dishwash,44,420.65,0,34,Monday,18508.6
2024-01-08,S03,Dairy,Milk,22,200.35,5,19,Monday,4187.31
2024-01-08,S02,Beverages,Tea,13,433.63,15,9,Monday,4791.61
2024-01-08,S04,Beverages,Soft Drink,19,181.51,5,19,Monday,3276.26
2024-01-08,S01,Household,Detergent,28,336.37,0,24,Monday,9418.36
2024-01-08,S02,Dairy,Cheese,21,180.2,10,23,Monday,3405.78
2024-01-08,S02,Beverages,Juice,26,414.38,15,27,Monday,9157.8
2024-01-08,S04,Personal Care,Shampoo,41,183.19,0,34,Monday,7510.79
2024-01-08,S01,Household,Dishwash,42,463.9,20,39,Monday,15587.04
2024-01-08,S05,Snacks,Noodles,17,417.31,0,19,Monday,7094.27
2024-01-08,S05,Grocery,Cooking Oil,7,344.89,5,4,Monday,2293.52
2024-01-08,S02,Beverages,Coffee,26,84.51,0,22,Monday,2197.26
2024-01-09,S01,Personal Care,Face Wash,24,389.63,10,17,Tuesday,8416.01
2024-01-09,S02,Dairy,Butter,17,388.47,0,18,Tuesday,6603.99
2024-01-09,S03,Beverages,Coffee,14,436.36,20,17,Tuesday,4887.23
2024-01-09,S02,Household,Detergent,4,193.95,10,4,Tuesday,698.22
2024-01-09,S02,Dairy,Butter,16,254.69,10,16,Tuesday,3667.54
2024-01-09,S05,Personal Care,Face Wash,20,70.5,20,18,Tuesday,1128.0
2024-01-09,S05,Personal Care,Toothpaste,33,333.86,5,21,Tuesday,10466.51
2024-01-09,S05,Grocery,Rice,38,389.07,5,34,Tuesday,14045.43
2024-01-09,S03,Dairy,Curd,49,288.5,10,49,Tuesday,12722.85
2024-01-09,S05,Snacks,Noodles,18,253.01,5,15,Tuesday,4326.47
2024-01-09,S01,Grocery,Wheat,28,373.26,0,26,Tuesday,10451.28
2024-01-09,S04,Dairy,Butter,18,322.54,5,17,Tuesday,5515.43
2024-01-09,S01,Dairy,Milk,12,404.18,10,8,Tuesday,4365.14
2024-01-09,S01,Personal Care,Soap,37,155.07,15,33,Tuesday,4876.95
2024-01-09,S05,Household,Cleaner,49,361.6,20,45,Tuesday,14174.72
2024-01-09,S04,Personal Care,Face Wash,20,111.64,0,20,Tuesday,2232.8
2024-01-09,S04,Dairy,Curd,5,420.56,10,6,Tuesday,1892.52
2024-01-09,S04,Household,Tissue,42,381.18,5,40,Tuesday,15209.08
2024-01-09,S03,Household,Dishwash,36,342.93,10,24,Tuesday,11110.93
2024-01-09,S05,Personal Care,Face Wash,11,162.54,0,9,Tuesday,1787.94
2024-01-09,S04,Dairy,Butter,41,146.4,10,23,Tuesday,5402.16
2024-01-09,S03,Dairy,Curd,32,444.8,20,19,Tuesday,11386.88
2024-01-09,S02,Household,Tissue,1,235.97,5,1,Tuesday,224.17
2024-01-09,S02,Grocery,Sugar,22,325.34,10,11,Tuesday,6441.73
2024-01-09,S03,Grocery,Rice,22,37.81,10,20,Tuesday,748.64
2024-01-09,S03,Snacks,Biscuits,13,289.19,20,16,Tuesday,3007.58
2024-01-09,S05,Grocery,Sugar,47,97.19,5,41,Tuesday,4339.53
2024-01-09,S05,Beverages,Coffee,5,274.05,0,3,Tuesday,1370.25
2024-01-09,S02,Beverages,Coffee,31,132.66,10,18,Tuesday,3701.21
2024-01-09,S04,Personal Care,Toothpaste,16,497.9,5,12,Tuesday,7568.08
2024-01-09,S02,Household,Tissue,30,216.28,5,18,Tuesday,6163.98
2024-01-09,S04,Beverages,Juice,26,319.36,20,31,Tuesday,6642.69
2024-01-09,S04,Grocery,Cooking Oil,19,307.61,10,17,Tuesday,5260.13
2024-01-09,S05,Household,Detergent,9,194.21,10,9,Tuesday,1573.1
2024-01-09,S01,Snacks,Chocolate,19,101.45,5,18,Tuesday,1831.17
2024-01-09,S01,Dairy,Cheese,5,349.56,0,4,Tuesday,1747.8
2024-01-09,S03,Snacks,Chips,10,45.18,5,10,Tuesday,429.21
2024-01-09,S05,Grocery,Sugar,33,361.94,0,29,Tuesday,11944.02
2024-01-09,S04,Grocery,Wheat,25,293.82,5,20,Tuesday,6978.22
2024-01-09,S01,Grocery,Cooking Oil,8,301.44,15,6,Tuesday,2049.79
2024-01-09,S04,Personal Care,Shampoo,26,461.84,0,22,Tuesday,12007.84
2024-01-09,S01,Beverages,Tea,32,369.2,5,16,Tuesday,11223.68
2024-01-09,S01,Grocery,Wheat,23,495.25,5,26,Tuesday,10821.21
2024-01-09,S01,Dairy,Cheese,12,209.0,10,9,Tuesday,2257.2
2024-01-09,S05,Beverages,Coffee,38,355.56,10,36,Tuesday,12160.15
2024-01-09,S02,Beverages,Soft Drink,32,83.7,10,25,Tuesday,2410.56
2024-01-09,S04,Personal Care,Toothpaste,32,437.78,5,37,Tuesday,13308.51
2024-01-09,S05,Snacks,Chips,26,348.26,5,18,Tuesday,8602.02
2024-01-09,S05,Household,Dishwash,2,244.35,15,2,Tuesday,415.4
2024-01-09,S05,Beverages,Juice,30,279.13,0,19,Tuesday,8373.9
2024-01-09,S05,Beverages,Juice,39,120.73,5,45,Tuesday,4473.05
2024-01-09,S05,Grocery,Wheat,35,477.5,10,38,Tuesday,15041.25
2024-01-09,S03,Dairy,Curd,5,292.34,10,4,Tuesday,1315.53
2024-01-09,S04,Grocery,Cooking Oil,20,24.41,10,18,Tuesday,439.38
2024-01-09,S05,Dairy,Butter,17,189.54,10,15,Tuesday,2899.96
2024-01-09,S04,Beverages,Coffee,23,219.55,10,23,Tuesday,4544.69
2024-01-09,S03,Dairy,Milk,33,222.07,0,19,Tuesday,7328.31
2024-01-09,S03,Grocery,Sugar,40,399.98,5,33,Tuesday,15199.24
2024-01-09,S04,Grocery,Sugar,46,427.38,10,37,Tuesday,17693.53
2024-01-09,S01,Snacks,Biscuits,45,351.18,10,35,Tuesday,14222.79
2024-01-09,S02,Personal Care,Face Wash,12,195.06,20,13,Tuesday,1872.58
2024-01-09,S01,Snacks,Chips,28,231.26,20,22,Tuesday,5180.22
2024-01-09,S01,Beverages,Soft Drink,5,334.47,0,4,Tuesday,1672.35
2024-01-09,S01,Dairy,Butter,22,325.47,0,25,Tuesday,7160.34
2024-01-09,S05,Grocery,Sugar,2,429.28,0,2,Tuesday,858.56
2024-01-09,S03,Grocery,Wheat,41,482.98,0,31,Tuesday,19802.18
2024-01-09,S01,Grocery,Sugar,2,172.64,15,1,Tuesday,293.49
2024-01-09,S03,Household,Dishwash,33,314.7,10,30,Tuesday,9346.59
2024-01-09,S04,Grocery,Rice,5,165.56,5,4,Tuesday,786.41
2024-01-10,S02,Household,Detergent,24,322.63,20,13,Wednesday,6194.5
2024-01-10,S04,Beverages,Soft Drink,19,252.94,10,14,Wednesday,4325.27
2024-01-10,S04,Personal Care,Toothpaste,38,279.65,10,42,Wednesday,9564.03
2024-01-10,S05,Snacks,Biscuits,29,180.72,5,15,Wednesday,4978.84
2024-01-10,S02,Household,Dishwash,41,362.71,20,26,Wednesday,11896.89
2024-01-10,S04,Snacks,Chips,44,480.38,10,34,Wednesday,19023.05
2024-01-10,S04,Household,Tissue,8,50.09,15,6,Wednesday,340.61
2024-01-10,S02,Grocery,Sugar,38,498.65,10,45,Wednesday,17053.83
2024-01-10,S02,Grocery,Cooking Oil,50,221.13,20,44,Wednesday,8845.2
2024-01-10,S04,Dairy,Butter,4,93.13,5,2,Wednesday,353.89
2024-01-10,S02,Grocery,Rice,7,183.73,20,8,Wednesday,1028.89
2024-01-10,S04,Snacks,Biscuits,25,122.64,20,28,Wednesday,2452.8
2024-01-10,S04,Dairy,Milk,2,431.88,15,1,Wednesday,734.2
2024-01-10,S05,Dairy,Curd,7,117.53,5,4,Wednesday,781.57
2024-01-10,S01,Grocery,Wheat,46,88.42,5,43,Wednesday,3863.95
2024-01-10,S04,Dairy,Curd,8,350.27,15,8,Wednesday,2381.84
2024-01-10,S03,Personal Care,Shampoo,47,497.59,15,41,Wednesday,19878.72
2024-01-10,S01,Grocery,Cooking Oil,29,388.59,0,20,Wednesday,11269.11
2024-01-10,S01,Personal Care,Soap,39,28.87,10,34,Wednesday,1013.34
2024-01-10,S01,Grocery,Cooking Oil,21,127.28,15,21,Wednesday,2271.95
2024-01-10,S05,Household,Dishwash,21,409.67,5,21,Wednesday,8172.92
2024-01-10,S04,Personal Care,Shampoo,46,256.3,15,46,Wednesday,10021.33
2024-01-10,S05,Grocery,Cooking Oil,25,65.25,10,20,Wednesday,1468.12
2024-01-10,S04,Snacks,Chips,31,418.06,0,20,Wednesday,12959.86
2024-01-10,S05,Household,Detergent,27,430.09,5,29,Wednesday,11031.81
2024-01-10,S05,Household,Dishwash,33,287.05,0,17,Wednesday,9472.65
2024-01-10,S03,Household,Tissue,39,233.35,0,46,Wednesday,9100.65
2024-01-10,S05,Grocery,Rice,14,438.18,5,13,Wednesday,5827.79
2024-01-10,S02,Snacks,Chips,34,367.64,10,23,Wednesday,11249.78
2024-01-10,S03,Beverages,Coffee,31,162.29,5,19,Wednesday,4779.44
2024-01-10,S05,Household,Dishwash,48,26.78,10,25,Wednesday,1156.9
2024-01-10,S01,Beverages,Coffee,37,248.79,0,19,Wednesday,9205.23
2024-01-10,S02,Grocery,Sugar,6,92.27,15,7,Wednesday,470.58
2024-01-10,S02,Household,Tissue,26,242.74,20,23,Wednesday,5048.99
2024-01-10,S02,Snacks,Chocolate,29,250.73,10,33,Wednesday,6544.05
2024-01-10,S03,Snacks,Chips,32,318.43,0,29,Wednesday,10189.76
2024-01-10,S05,Household,Cleaner,5,92.39,20,4,Wednesday,369.56
2024-01-10,S05,Dairy,Butter,19,266.19,10,22,Wednesday,4551.85
2024-01-10,S01,Dairy,Butter,9,316.89,20,6,Wednesday,2281.61
2024-01-10,S01,Household,Tissue,17,127.41,15,14,Wednesday,1841.07
2024-01-10,S02,Personal Care,Face Wash,38,488.91,5,20,Wednesday,17649.65
2024-01-10,S01,Dairy,Butter,1,104.32,15,1,Wednesday,88.67
2024-01-10,S03,Grocery,Wheat,13,380.39,5,15,Wednesday,4697.82
2024-01-10,S05,Dairy,Cheese,21,143.82,10,22,Wednesday,2718.2
2024-01-10,S02,Dairy,Butter,14,223.15,10,9,Wednesday,2811.69
2024-01-10,S01,Grocery,Cooking Oil,19,405.6,0,19,Wednesday,7706.4
2024-01-10,S03,Grocery,Sugar,14,323.71,5,10,Wednesday,4305.34
2024-01-10,S03,Personal Care,Shampoo,46,485.54,0,48,Wednesday,22334.84
2024-01-10,S01,Snacks,Noodles,8,209.48,0,4,Wednesday,1675.84
2024-01-10,S05,Dairy,Curd,40,362.02,10,40,Wednesday,13032.72
2024-01-10,S01,Household,Detergent,25,256.26,0,16,Wednesday,6406.5
2024-01-10,S02,Household,Cleaner,18,156.04,10,20,Wednesday,2527.85
2024-01-10,S01,Beverages,Tea,13,54.15,10,11,Wednesday,633.55
2024-01-10,S03,Snacks,Biscuits,24,371.69,20,24,Wednesday,7136.45
2024-01-10,S01,Grocery,Cooking Oil,9,90.43,5,10,Wednesday,773.18
2024-01-10,S05,Household,Detergent,26,290.17,10,17,Wednesday,6789.98
2024-01-10,S04,Dairy,Curd,23,454.68,10,23,Wednesday,9411.88
2024-01-10,S01,Personal Care,Face Wash,34,57.17,10,20,Wednesday,1749.4
2024-01-10,S05,Beverages,Soft Drink,13,321.53,10,11,Wednesday,3761.9
2024-01-10,S05,Snacks,Noodles,40,36.15,10,25,Wednesday,1301.4
2024-01-10,S03,Dairy,Cheese,39,387.57,0,44,Wednesday,15115.23
2024-01-10,S05,Grocery,Rice,14,294.31,5,10,Wednesday,3914.32
2024-01-10,S05,Snacks,Biscuits,29,228.04,0,24,Wednesday,6613.16
2024-01-10,S05,Beverages,Coffee,38,174.71,10,39,Wednesday,5975.08
2024-01-10,S05,Grocery,Rice,27,406.15,10,22,Wednesday,9869.44
2024-01-10,S02,Beverages,Coffee,22,409.39,15,16,Wednesday,7655.59
2024-01-10,S02,Dairy,Curd,41,380.77,20,32,Wednesday,12489.26
2024-01-10,S03,Snacks,Chips,21,393.03,10,20,Wednesday,7428.27
2024-01-11,S01,Personal Care,Soap,43,273.26,0,49,Thursday,11750.18
2024-01-11,S05,Dairy,Curd,25,52.34,10,22,Thursday,1177.65
2024-01-11,S01,Household,Tissue,29,54.81,0,17,Thursday,1589.49
2024-01-11,S01,Dairy,Cheese,22,273.25,5,16,Thursday,5710.92
2024-01-11,S03,Personal Care,Face Wash,13,196.19,10,15,Thursday,2295.42
2024-01-11,S05,Personal Care,Toothpaste,28,289.55,10,18,Thursday,7296.66
2024-01-11,S05,Household,Detergent,13,110.47,5,9,Thursday,1364.3
2024-01-11,S04,Household,Tissue,22,495.31,20,25,Thursday,8717.46
2024-01-11,S01,Grocery,Rice,46,364.04,0,27,Thursday,16745.84
2024-01-11,S01,Beverages,Juice,49,124.99,15,36,Thursday,5205.83
